2026-07-28 22:39:36,389 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:36,389 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:36,389 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:36,389 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:44 UTC)" executed successfully
2026-07-28 22:39:38,496 | INFO | HTTP Request: POST https://api.telegram.org/bot8965805344:AAFbQMLySH2btp3fDl-RgxGD23d_BeIBx7A/getUpdates "HTTP/1.1 200 OK"
2026-07-28 22:39:44,287 | INFO | Running job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:54 UTC)" (scheduled at 2026-07-28 21:39:44.283610+00:00)
2026-07-28 22:39:47,499 | INFO | Scan: SELL buy=2 sell=6 trend=DN
2026-07-28 22:39:47,539 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:47,539 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:47,539 | ERROR | Order failed: OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=202607, order=0, symbol='XAUUSD', volume=0.01, price=4026.38, stoplimit=0.0, sl=4026.53, tp=4026.08, deviation=10, type=1, type_filling=1, type_time=0, expiration=0, comment='', position=0, position_by=0))
2026-07-28 22:39:47,539 | INFO | Job "trading_loop (trigger: interval[0:00:10], next run at: 2026-07-28 21:39:54 UTC)" executed successfully
2026-07-28 22:39:48,698 | INFO | HTTP Request: POST https://api.telegram.org/bot8965805344:AAFbQMLySH2btp3fDl-RgxGD23d_BeIBx7A/getUpdates "HTTP/1.1 200 OK"
